user_id,month,total_month_calls,total_month_duration,total_month_messages,total_month_sessions,total_month_traffic,age,city,plan,full_name,churn_month,month_revenue_calls,month_revenue_messages,month_revenue_internet,month_revenue_total
1103,10,50.0,373.0,35.0,60.0,20000.0,28,"seattle_tacoma_bellevue,_wa_msa",surf,moises_weeks,,0.0,0.0,46.4,66.4
1103,11,48.0,315.0,30.0,69.0,22000.0,28,"seattle_tacoma_bellevue,_wa_msa",surf,moises_weeks,,0.0,0.0,66.4,86.4
1103,12,53.0,397.0,36.0,59.0,19000.0,28,"seattle_tacoma_bellevue,_wa_msa",surf,moises_weeks,,0.0,0.0,36.4,56.4
1104,12,4.0,11.0,25.0,25.0,10000.0,20,"chicago_naperville_elgin,_il_in_wi_msa",ultimate,thurman_stephens,,0.0,0.0,0.0,70.0
1105,10,67.0,439.0,46.0,17.0,10000.0,57,"providence_warwick,_ri_ma_msa",surf,micheal_poole,,0.0,0.0,0.0,20.0
1105,11,120.0,839.0,93.0,22.0,12000.0,57,"providence_warwick,_ri_ma_msa",surf,micheal_poole,,10.17,1.29,0.0,31.46
1105,12,119.0,871.0,104.0,20.0,11000.0,57,"providence_warwick,_ri_ma_msa",surf,micheal_poole,,11.13,1.62,0.0,32.75
1106,5,35.0,174.0,,40.0,14000.0,47,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,eddy_garrison,11.0,0.0,0.0,0.0,20.0
1106,6,77.0,506.0,,63.0,19000.0,47,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,eddy_garrison,11.0,0.18,0.0,36.4,56.58
1106,7,84.0,603.0,,58.0,19000.0,47,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,eddy_garrison,11.0,3.09,0.0,36.4,59.49
1106,8,76.0,593.0,,80.0,24000.0,47,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,eddy_garrison,11.0,2.79,0.0,86.4,109.19
1106,9,81.0,504.0,,73.0,29000.0,47,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,eddy_garrison,11.0,0.12,0.0,136.4,156.52
1106,10,68.0,483.0,,56.0,20000.0,47,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,eddy_garrison,11.0,0.0,0.0,46.4,66.4
1106,11,75.0,562.0,,79.0,26000.0,47,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,eddy_garrison,11.0,1.86,0.0,106.4,128.26
1106,12,67.0,569.0,,62.0,23000.0,47,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,eddy_garrison,11.0,2.07,0.0,76.4,98.47
1107,11,14.0,59.0,19.0,23.0,6000.0,61,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,lane_cash,,0.0,0.0,0.0,70.0
1107,12,41.0,320.0,46.0,57.0,19000.0,61,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,lane_cash,,0.0,0.0,0.0,70.0
1108,12,,,,2.0,1000.0,45,"salt_lake_city,_ut_msa",ultimate,porfirio_kane,,0.0,0.0,0.0,70.0
1109,4,29.0,213.0,,22.0,9000.0,41,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,dominic_salinas,,0.0,0.0,0.0,20.0
1109,5,60.0,437.0,,38.0,13000.0,41,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,dominic_salinas,,0.0,0.0,0.0,20.0
1109,6,78.0,572.0,,36.0,13000.0,41,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,dominic_salinas,,2.16,0.0,0.0,22.16
1109,7,78.0,523.0,,47.0,21000.0,41,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,dominic_salinas,,0.69,0.0,56.4,77.09
1109,8,77.0,514.0,,29.0,11000.0,41,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,dominic_salinas,,0.42,0.0,0.0,20.42
1109,9,53.0,407.0,,34.0,13000.0,41,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,dominic_salinas,,0.0,0.0,0.0,20.0
1109,10,67.0,602.0,,38.0,11000.0,41,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,dominic_salinas,,3.06,0.0,0.0,23.06
1109,11,68.0,465.0,,33.0,12000.0,41,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,dominic_salinas,,0.0,0.0,0.0,20.0
1109,12,66.0,467.0,,43.0,13000.0,41,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,dominic_salinas,,0.0,0.0,0.0,20.0
1110,5,13.0,71.0,12.0,20.0,8000.0,65,"washington_arlington_alexandria,_dc_va_md_wv_msa",surf,anderson_cotton,,0.0,0.0,0.0,20.0
1110,6,52.0,403.0,74.0,69.0,25000.0,65,"washington_arlington_alexandria,_dc_va_md_wv_msa",surf,anderson_cotton,,0.0,0.72,96.4,117.12
1110,7,72.0,537.0,61.0,67.0,21000.0,65,"washington_arlington_alexandria,_dc_va_md_wv_msa",surf,anderson_cotton,,1.11,0.33,56.4,77.84
1110,8,56.0,278.0,59.0,69.0,25000.0,65,"washington_arlington_alexandria,_dc_va_md_wv_msa",surf,anderson_cotton,,0.0,0.27,96.4,116.67
1110,9,64.0,483.0,73.0,74.0,24000.0,65,"washington_arlington_alexandria,_dc_va_md_wv_msa",surf,anderson_cotton,,0.0,0.69,86.4,107.09
1110,10,61.0,432.0,53.0,67.0,23000.0,65,"washington_arlington_alexandria,_dc_va_md_wv_msa",surf,anderson_cotton,,0.0,0.09,76.4,96.49
1110,11,54.0,390.0,34.0,71.0,21000.0,65,"washington_arlington_alexandria,_dc_va_md_wv_msa",surf,anderson_cotton,,0.0,0.0,56.4,76.4
1110,12,60.0,430.0,50.0,61.0,22000.0,65,"washington_arlington_alexandria,_dc_va_md_wv_msa",surf,anderson_cotton,,0.0,0.0,66.4,86.4
1111,9,25.0,183.0,44.0,11.0,6000.0,75,"urban_honolulu,_hi_msa",surf,booker_hahn,,0.0,0.0,0.0,20.0
1111,10,35.0,243.0,107.0,32.0,17000.0,75,"urban_honolulu,_hi_msa",surf,booker_hahn,,0.0,1.71,16.4,38.11
1111,11,42.0,352.0,79.0,33.0,19000.0,75,"urban_honolulu,_hi_msa",surf,booker_hahn,,0.0,0.87,36.4,57.27
1111,12,38.0,358.0,92.0,27.0,15000.0,75,"urban_honolulu,_hi_msa",surf,booker_hahn,,0.0,1.26,0.0,21.26
1112,10,96.0,708.0,33.0,30.0,11000.0,18,"grand_rapids_kentwood,_mi_msa",ultimate,amal_pacheco,,0.0,0.0,0.0,70.0
1112,11,113.0,910.0,41.0,39.0,13000.0,18,"grand_rapids_kentwood,_mi_msa",ultimate,amal_pacheco,,0.0,0.0,0.0,70.0
1112,12,100.0,773.0,40.0,46.0,13000.0,18,"grand_rapids_kentwood,_mi_msa",ultimate,amal_pacheco,,0.0,0.0,0.0,70.0
1113,6,54.0,419.0,44.0,42.0,14000.0,27,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,spencer_powers,,0.0,0.0,0.0,70.0
1113,7,65.0,413.0,43.0,38.0,11000.0,27,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,spencer_powers,,0.0,0.0,0.0,70.0
1113,8,63.0,548.0,37.0,48.0,16000.0,27,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,spencer_powers,,0.0,0.0,0.0,70.0
1113,9,67.0,496.0,31.0,31.0,13000.0,27,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,spencer_powers,,0.0,0.0,0.0,70.0
1113,10,72.0,515.0,40.0,52.0,16000.0,27,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,spencer_powers,,0.0,0.0,0.0,70.0
1113,11,71.0,553.0,30.0,33.0,13000.0,27,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,spencer_powers,,0.0,0.0,0.0,70.0
1113,12,79.0,522.0,52.0,49.0,16000.0,27,"new_york_newark_jersey_city,_ny_nj_pa_msa",ultimate,spencer_powers,,0.0,0.0,0.0,70.0
1114,7,37.0,238.0,29.0,11.0,8000.0,55,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,esta_estes,,0.0,0.0,0.0,20.0
1114,8,110.0,738.0,78.0,38.0,22000.0,55,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,esta_estes,,7.14,0.84,66.4,94.38
1114,9,87.0,633.0,95.0,25.0,13000.0,55,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,esta_estes,,3.99,1.35,0.0,25.34
1114,10,94.0,725.0,89.0,30.0,16000.0,55,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,esta_estes,,6.75,1.17,6.4,34.32
1114,11,91.0,663.0,78.0,49.0,27000.0,55,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,esta_estes,,4.89,0.84,116.4,142.13
1114,12,98.0,772.0,95.0,46.0,19000.0,55,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,esta_estes,,8.16,1.35,36.4,65.91
1115,11,44.0,342.0,33.0,14.0,6000.0,21,"el_paso,_tx_msa",surf,yevette_yang,,0.0,0.0,0.0,20.0
1115,12,115.0,883.0,119.0,59.0,19000.0,21,"el_paso,_tx_msa",surf,yevette_yang,,11.49,2.07,36.4,69.96
1116,8,49.0,366.0,19.0,44.0,16000.0,60,"cincinnati,_oh_ky_in_msa",surf,moriah_yates,,0.0,0.0,6.4,26.4
1117,5,11.0,50.0,,8.0,3000.0,49,"dallas_fort_worth_arlington,_tx_msa",surf,hank_taylor,,0.0,0.0,0.0,20.0
1117,6,41.0,378.0,,47.0,15000.0,49,"dallas_fort_worth_arlington,_tx_msa",surf,hank_taylor,,0.0,0.0,0.0,20.0
1117,7,57.0,446.0,,60.0,18000.0,49,"dallas_fort_worth_arlington,_tx_msa",surf,hank_taylor,,0.0,0.0,26.4,46.4
1117,8,47.0,311.0,,67.0,23000.0,49,"dallas_fort_worth_arlington,_tx_msa",surf,hank_taylor,,0.0,0.0,76.4,96.4
1117,9,58.0,503.0,,53.0,22000.0,49,"dallas_fort_worth_arlington,_tx_msa",surf,hank_taylor,,0.09,0.0,66.4,86.49
1117,10,48.0,388.0,,58.0,19000.0,49,"dallas_fort_worth_arlington,_tx_msa",surf,hank_taylor,,0.0,0.0,36.4,56.4
1117,11,58.0,381.0,,56.0,19000.0,49,"dallas_fort_worth_arlington,_tx_msa",surf,hank_taylor,,0.0,0.0,36.4,56.4
1117,12,40.0,302.0,,72.0,26000.0,49,"dallas_fort_worth_arlington,_tx_msa",surf,hank_taylor,,0.0,0.0,106.4,126.4
1118,12,115.0,909.0,17.0,29.0,16000.0,28,"columbus,_oh_msa",surf,deane_ramirez,,12.27,0.0,6.4,38.67
1119,10,49.0,351.0,105.0,1.0,1000.0,60,"louisville_jefferson_county,_ky_in_msa",surf,anderson_palmer,,0.0,1.65,0.0,21.65
1119,11,65.0,458.0,128.0,3.0,1000.0,60,"louisville_jefferson_county,_ky_in_msa",surf,anderson_palmer,,0.0,2.34,0.0,22.34
1119,12,72.0,420.0,133.0,2.0,2000.0,60,"louisville_jefferson_county,_ky_in_msa",surf,anderson_palmer,,0.0,2.49,0.0,22.49
1120,4,47.0,287.0,41.0,48.0,24000.0,33,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,abraham_mcconnell,,0.0,0.0,86.4,106.4
1120,5,58.0,469.0,48.0,44.0,23000.0,33,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,abraham_mcconnell,,0.0,0.0,76.4,96.4
1120,6,54.0,352.0,42.0,46.0,22000.0,33,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,abraham_mcconnell,,0.0,0.0,66.4,86.4
1120,7,42.0,366.0,46.0,40.0,22000.0,33,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,abraham_mcconnell,,0.0,0.0,66.4,86.4
1120,8,55.0,410.0,47.0,39.0,20000.0,33,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,abraham_mcconnell,,0.0,0.0,46.4,66.4
1120,9,60.0,427.0,53.0,56.0,29000.0,33,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,abraham_mcconnell,,0.0,0.09,136.4,156.49
1120,10,58.0,394.0,43.0,33.0,18000.0,33,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,abraham_mcconnell,,0.0,0.0,26.4,46.4
1120,11,53.0,367.0,42.0,41.0,22000.0,33,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,abraham_mcconnell,,0.0,0.0,66.4,86.4
1120,12,48.0,434.0,55.0,37.0,19000.0,33,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,abraham_mcconnell,,0.0,0.15,36.4,56.55
1121,11,,,1.0,3.0,2000.0,34,"miami_fort_lauderdale_west_palm_beach,_fl_msa",surf,kathaleen_albert,,0.0,0.0,0.0,20.0
1121,12,,,97.0,135.0,67000.0,34,"miami_fort_lauderdale_west_palm_beach,_fl_msa",surf,kathaleen_albert,,0.0,1.41,516.4,537.81
1122,5,47.0,353.0,15.0,42.0,11000.0,57,"miami_fort_lauderdale_west_palm_beach,_fl_msa",surf,lashay_reese,,0.0,0.0,0.0,20.0
1122,6,63.0,503.0,15.0,53.0,18000.0,57,"miami_fort_lauderdale_west_palm_beach,_fl_msa",surf,lashay_reese,,0.09,0.0,26.4,46.49
1122,7,57.0,361.0,19.0,52.0,17000.0,57,"miami_fort_lauderdale_west_palm_beach,_fl_msa",surf,lashay_reese,,0.0,0.0,16.4,36.4
1122,8,68.0,501.0,22.0,74.0,30000.0,57,"miami_fort_lauderdale_west_palm_beach,_fl_msa",surf,lashay_reese,,0.03,0.0,146.4,166.43
1122,9,59.0,467.0,16.0,63.0,23000.0,57,"miami_fort_lauderdale_west_palm_beach,_fl_msa",surf,lashay_reese,,0.0,0.0,76.4,96.4
1122,10,66.0,394.0,21.0,59.0,18000.0,57,"miami_fort_lauderdale_west_palm_beach,_fl_msa",surf,lashay_reese,,0.0,0.0,26.4,46.4
1122,11,66.0,375.0,28.0,59.0,17000.0,57,"miami_fort_lauderdale_west_palm_beach,_fl_msa",surf,lashay_reese,,0.0,0.0,16.4,36.4
1122,12,54.0,386.0,24.0,58.0,22000.0,57,"miami_fort_lauderdale_west_palm_beach,_fl_msa",surf,lashay_reese,,0.0,0.0,66.4,86.4
1123,6,6.0,43.0,1.0,5.0,2000.0,66,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,dierdre_nash,,0.0,0.0,0.0,20.0
1123,7,85.0,561.0,30.0,82.0,34000.0,66,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,dierdre_nash,,1.83,0.0,186.4,208.23
1123,8,89.0,552.0,31.0,69.0,20000.0,66,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,dierdre_nash,,1.56,0.0,46.4,67.96
1123,9,70.0,460.0,20.0,63.0,18000.0,66,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,dierdre_nash,,0.0,0.0,26.4,46.4
1123,10,88.0,620.0,27.0,70.0,22000.0,66,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,dierdre_nash,,3.6,0.0,66.4,90.0
1123,11,79.0,441.0,35.0,57.0,22000.0,66,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,dierdre_nash,,0.0,0.0,66.4,86.4
1123,12,87.0,716.0,38.0,74.0,25000.0,66,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,dierdre_nash,,6.48,0.0,96.4,122.88
1124,10,34.0,238.0,30.0,5.0,4000.0,48,"new_haven_milford,_ct_msa",ultimate,jenell_navarro,,0.0,0.0,0.0,70.0
1124,11,74.0,569.0,96.0,10.0,6000.0,48,"new_haven_milford,_ct_msa",ultimate,jenell_navarro,,0.0,0.0,0.0,70.0
1124,12,63.0,447.0,93.0,12.0,7000.0,48,"new_haven_milford,_ct_msa",ultimate,jenell_navarro,,0.0,0.0,0.0,70.0
1125,12,65.0,517.0,54.0,69.0,23000.0,39,"north_port_sarasota_bradenton,_fl_msa",surf,assunta_carver,,0.51,0.12,76.4,97.03
1126,6,116.0,797.0,78.0,50.0,28000.0,68,"chicago_naperville_elgin,_il_in_wi_msa",ultimate,jermaine_mcguire,,0.0,0.0,0.0,70.0
1126,7,124.0,951.0,94.0,57.0,26000.0,68,"chicago_naperville_elgin,_il_in_wi_msa",ultimate,jermaine_mcguire,,0.0,0.0,0.0,70.0
1126,8,126.0,953.0,88.0,59.0,35000.0,68,"chicago_naperville_elgin,_il_in_wi_msa",ultimate,jermaine_mcguire,,0.0,0.0,29.96,99.96
1126,9,107.0,756.0,74.0,52.0,29000.0,68,"chicago_naperville_elgin,_il_in_wi_msa",ultimate,jermaine_mcguire,,0.0,0.0,0.0,70.0
1126,10,121.0,905.0,86.0,53.0,25000.0,68,"chicago_naperville_elgin,_il_in_wi_msa",ultimate,jermaine_mcguire,,0.0,0.0,0.0,70.0
1126,11,147.0,1037.0,72.0,43.0,21000.0,68,"chicago_naperville_elgin,_il_in_wi_msa",ultimate,jermaine_mcguire,,0.0,0.0,0.0,70.0
1126,12,109.0,753.0,77.0,42.0,23000.0,68,"chicago_naperville_elgin,_il_in_wi_msa",ultimate,jermaine_mcguire,,0.0,0.0,0.0,70.0
1127,6,5.0,25.0,3.0,25.0,8000.0,28,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,marchelle_brock,,0.0,0.0,0.0,20.0
1127,7,35.0,241.0,10.0,73.0,22000.0,28,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,marchelle_brock,,0.0,0.0,66.4,86.4
1127,8,34.0,275.0,9.0,57.0,22000.0,28,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,marchelle_brock,,0.0,0.0,66.4,86.4
1127,9,28.0,211.0,16.0,83.0,27000.0,28,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,marchelle_brock,,0.0,0.0,116.4,136.4
1127,10,27.0,168.0,12.0,70.0,25000.0,28,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,marchelle_brock,,0.0,0.0,96.4,116.4
1127,11,33.0,223.0,12.0,89.0,29000.0,28,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,marchelle_brock,,0.0,0.0,136.4,156.4
1127,12,37.0,340.0,14.0,72.0,22000.0,28,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,marchelle_brock,,0.0,0.0,66.4,86.4
1128,6,6.0,45.0,25.0,45.0,14000.0,41,"knoxville,_tn_msa",ultimate,lucius_fernandez,,0.0,0.0,0.0,70.0
1128,7,9.0,77.0,38.0,58.0,21000.0,41,"knoxville,_tn_msa",ultimate,lucius_fernandez,,0.0,0.0,0.0,70.0
1128,8,7.0,56.0,54.0,50.0,16000.0,41,"knoxville,_tn_msa",ultimate,lucius_fernandez,,0.0,0.0,0.0,70.0
1128,9,6.0,18.0,43.0,68.0,22000.0,41,"knoxville,_tn_msa",ultimate,lucius_fernandez,,0.0,0.0,0.0,70.0
1128,10,5.0,35.0,37.0,55.0,20000.0,41,"knoxville,_tn_msa",ultimate,lucius_fernandez,,0.0,0.0,0.0,70.0
1128,11,5.0,46.0,42.0,45.0,19000.0,41,"knoxville,_tn_msa",ultimate,lucius_fernandez,,0.0,0.0,0.0,70.0
1128,12,11.0,101.0,55.0,48.0,16000.0,41,"knoxville,_tn_msa",ultimate,lucius_fernandez,,0.0,0.0,0.0,70.0
1130,9,42.0,251.0,51.0,35.0,13000.0,27,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clarence_cunningham,,0.0,0.03,0.0,20.03
1130,10,67.0,525.0,92.0,58.0,21000.0,27,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clarence_cunningham,,0.75,1.26,56.4,78.41
1130,11,80.0,586.0,89.0,49.0,14000.0,27,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clarence_cunningham,,2.58,1.17,0.0,23.75
1130,12,71.0,461.0,104.0,60.0,18000.0,27,"philadelphia_camden_wilmington,_pa_nj_de_md_msa",surf,clarence_cunningham,,0.0,1.62,26.4,48.02
1131,5,,,18.0,17.0,7000.0,60,"los_angeles_long_beach_anaheim,_ca_msa",surf,shane_morrison,,0.0,0.0,0.0,20.0
1131,6,,,27.0,27.0,15000.0,60,"los_angeles_long_beach_anaheim,_ca_msa",surf,shane_morrison,,0.0,0.0,0.0,20.0
1131,7,,,28.0,35.0,17000.0,60,"los_angeles_long_beach_anaheim,_ca_msa",surf,shane_morrison,,0.0,0.0,16.4,36.4
1131,8,,,33.0,30.0,13000.0,60,"los_angeles_long_beach_anaheim,_ca_msa",surf,shane_morrison,,0.0,0.0,0.0,20.0
1131,9,,,26.0,32.0,16000.0,60,"los_angeles_long_beach_anaheim,_ca_msa",surf,shane_morrison,,0.0,0.0,6.4,26.4
1131,10,,,31.0,37.0,22000.0,60,"los_angeles_long_beach_anaheim,_ca_msa",surf,shane_morrison,,0.0,0.0,66.4,86.4
1131,11,,,20.0,24.0,14000.0,60,"los_angeles_long_beach_anaheim,_ca_msa",surf,shane_morrison,,0.0,0.0,0.0,20.0
1131,12,,,33.0,28.0,16000.0,60,"los_angeles_long_beach_anaheim,_ca_msa",surf,shane_morrison,,0.0,0.0,6.4,26.4
1132,4,59.0,358.0,72.0,31.0,16000.0,39,"san_francisco_oakland_berkeley,_ca_msa",ultimate,edward_roberts,,0.0,0.0,0.0,70.0
1132,5,113.0,769.0,149.0,52.0,31000.0,39,"san_francisco_oakland_berkeley,_ca_msa",ultimate,edward_roberts,,0.0,0.0,1.96,71.96
1132,6,93.0,746.0,143.0,52.0,27000.0,39,"san_francisco_oakland_berkeley,_ca_msa",ultimate,edward_roberts,,0.0,0.0,0.0,70.0
1132,7,88.0,573.0,149.0,56.0,28000.0,39,"san_francisco_oakland_berkeley,_ca_msa",ultimate,edward_roberts,,0.0,0.0,0.0,70.0
1132,8,100.0,811.0,151.0,41.0,21000.0,39,"san_francisco_oakland_berkeley,_ca_msa",ultimate,edward_roberts,,0.0,0.0,0.0,70.0
1132,9,93.0,670.0,155.0,58.0,27000.0,39,"san_francisco_oakland_berkeley,_ca_msa",ultimate,edward_roberts,,0.0,0.0,0.0,70.0
1132,10,92.0,663.0,153.0,47.0,23000.0,39,"san_francisco_oakland_berkeley,_ca_msa",ultimate,edward_roberts,,0.0,0.0,0.0,70.0
1132,11,83.0,632.0,166.0,49.0,27000.0,39,"san_francisco_oakland_berkeley,_ca_msa",ultimate,edward_roberts,,0.0,0.0,0.0,70.0
1132,12,93.0,647.0,150.0,34.0,18000.0,39,"san_francisco_oakland_berkeley,_ca_msa",ultimate,edward_roberts,,0.0,0.0,0.0,70.0
1133,7,10.0,61.0,27.0,8.0,4000.0,50,"cincinnati,_oh_ky_in_msa",ultimate,larry_barr,,0.0,0.0,0.0,70.0
1133,8,33.0,242.0,70.0,50.0,17000.0,50,"cincinnati,_oh_ky_in_msa",ultimate,larry_barr,,0.0,0.0,0.0,70.0
1133,9,39.0,313.0,90.0,52.0,18000.0,50,"cincinnati,_oh_ky_in_msa",ultimate,larry_barr,,0.0,0.0,0.0,70.0
1133,10,36.0,255.0,81.0,56.0,17000.0,50,"cincinnati,_oh_ky_in_msa",ultimate,larry_barr,,0.0,0.0,0.0,70.0
1133,11,39.0,314.0,102.0,46.0,17000.0,50,"cincinnati,_oh_ky_in_msa",ultimate,larry_barr,,0.0,0.0,0.0,70.0
1133,12,43.0,259.0,85.0,41.0,13000.0,50,"cincinnati,_oh_ky_in_msa",ultimate,larry_barr,,0.0,0.0,0.0,70.0
1134,9,40.0,286.0,16.0,47.0,16000.0,71,"chicago_naperville_elgin,_il_in_wi_msa",surf,shannon_nichols,,0.0,0.0,6.4,26.4
1134,10,36.0,218.0,11.0,57.0,19000.0,71,"chicago_naperville_elgin,_il_in_wi_msa",surf,shannon_nichols,,0.0,0.0,36.4,56.4
1134,11,33.0,224.0,24.0,69.0,24000.0,71,"chicago_naperville_elgin,_il_in_wi_msa",surf,shannon_nichols,,0.0,0.0,86.4,106.4
1134,12,35.0,258.0,10.0,70.0,25000.0,71,"chicago_naperville_elgin,_il_in_wi_msa",surf,shannon_nichols,,0.0,0.0,96.4,116.4
1135,12,17.0,142.0,,12.0,7000.0,51,"miami_fort_lauderdale_west_palm_beach,_fl_msa",ultimate,scotty_white,,0.0,0.0,0.0,70.0
1136,10,22.0,125.0,26.0,40.0,12000.0,25,"knoxville,_tn_msa",surf,jasper_caldwell,,0.0,0.0,0.0,20.0
1136,11,64.0,507.0,42.0,55.0,22000.0,25,"knoxville,_tn_msa",surf,jasper_caldwell,,0.21,0.0,66.4,86.61
1136,12,50.0,337.0,59.0,65.0,23000.0,25,"knoxville,_tn_msa",surf,jasper_caldwell,,0.0,0.27,76.4,96.67
1137,10,,,48.0,15.0,8000.0,20,"chicago_naperville_elgin,_il_in_wi_msa",surf,allegra_hopkins,,0.0,0.0,0.0,20.0
1137,11,,,64.0,8.0,4000.0,20,"chicago_naperville_elgin,_il_in_wi_msa",surf,allegra_hopkins,,0.0,0.42,0.0,20.42
1137,12,,,56.0,16.0,7000.0,20,"chicago_naperville_elgin,_il_in_wi_msa",surf,allegra_hopkins,,0.0,0.18,0.0,20.18
1138,2,42.0,307.0,7.0,50.0,17000.0,66,"riverside_san_bernardino_ontario,_ca_msa",surf,arlie_higgins,,0.0,0.0,16.4,36.4
1138,3,53.0,363.0,13.0,52.0,18000.0,66,"riverside_san_bernardino_ontario,_ca_msa",surf,arlie_higgins,,0.0,0.0,26.4,46.4
1138,4,44.0,321.0,11.0,66.0,21000.0,66,"riverside_san_bernardino_ontario,_ca_msa",surf,arlie_higgins,,0.0,0.0,56.4,76.4
1138,5,61.0,381.0,16.0,66.0,24000.0,66,"riverside_san_bernardino_ontario,_ca_msa",surf,arlie_higgins,,0.0,0.0,86.4,106.4
1138,6,70.0,530.0,17.0,57.0,19000.0,66,"riverside_san_bernardino_ontario,_ca_msa",surf,arlie_higgins,,0.9,0.0,36.4,57.3
1138,7,52.0,399.0,11.0,59.0,24000.0,66,"riverside_san_bernardino_ontario,_ca_msa",surf,arlie_higgins,,0.0,0.0,86.4,106.4
1138,8,73.0,549.0,7.0,55.0,19000.0,66,"riverside_san_bernardino_ontario,_ca_msa",surf,arlie_higgins,,1.47,0.0,36.4,57.87
1138,9,54.0,374.0,17.0,70.0,21000.0,66,"riverside_san_bernardino_ontario,_ca_msa",surf,arlie_higgins,,0.0,0.0,56.4,76.4
1138,10,66.0,469.0,7.0,82.0,24000.0,66,"riverside_san_bernardino_ontario,_ca_msa",surf,arlie_higgins,,0.0,0.0,86.4,106.4
1138,11,57.0,375.0,7.0,50.0,17000.0,66,"riverside_san_bernardino_ontario,_ca_msa",surf,arlie_higgins,,0.0,0.0,16.4,36.4
1138,12,27.0,177.0,7.0,27.0,9000.0,66,"riverside_san_bernardino_ontario,_ca_msa",surf,arlie_higgins,,0.0,0.0,0.0,20.0
1139,11,20.0,156.0,26.0,19.0,8000.0,66,"new_orleans_metairie,_la_msa",surf,thomas_lawson,,0.0,0.0,0.0,20.0
1139,12,46.0,333.0,56.0,30.0,17000.0,66,"new_orleans_metairie,_la_msa",surf,thomas_lawson,,0.0,0.18,16.4,36.58
1140,6,26.0,170.0,3.0,20.0,7000.0,53,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,randolph_graves,,0.0,0.0,0.0,20.0
1140,7,95.0,804.0,13.0,62.0,25000.0,53,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,randolph_graves,,9.12,0.0,96.4,125.52
1140,8,89.0,577.0,13.0,71.0,21000.0,53,"new_york_newark_jersey_city,_ny_nj_pa_msa",surf,randolph_graves,,2.31,0.0,56.4,78.71
